"","web.scraper.start.url","Seat","Party","Candidate","Share","Count.1","Count.2","Count.3","Count.4","Count.5","Count.6","Count.7","Count.8","Count.9","Count.10","Count.11","Count.12","Count.13","Count.14","Count.15","Constituency","n","total_const_vote","seats","Quota","Total_Transfers","FP_Quota_pct","Trans_Quota_pct","Elected","First_Name","gender","proportion_male","proportion_female"
"452","https://irelandelection.com/electiondetail.php?elecid=238&constitid=44&electype=1",0,"IND","Thomas Declan Fallon (IND)","0.2%",88,21,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roscommon–Galway",11,45612,3,11403,21,0.00771726738577567,0.00184162062615101,0,"Thomas","male",0.99,0.01
"453","https://irelandelection.com/electiondetail.php?elecid=238&constitid=44&electype=1",0,"GP","Julie O'Donoghue (GP)","3.1%",1413,32,165,0,0,0,0,0,0,0,0,0,0,0,0,"Roscommon–Galway",11,45612,3,11403,197,0.123914759273875,0.0172761553977024,0,"Julie","female",0.02,0.98
"454","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"IND","Sean Wynne (IND)","2.2%",1310,147,15,45,81,222,16,28,121,0,0,0,0,0,0,"Sligo–Leitrim",19,60680,4,12136,675,0.107943309162821,0.0556196440342782,0,"Sean","male",0.99,0.01
"455","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"SOL-PBP","Gino O'Boyle (SOL-PBP)","2.9%",1746,637,5,24,44,31,139,42,208,100,502,37,0,0,0,"Sligo–Leitrim",19,60680,4,12136,1769,0.143869479235333,0.145764667106131,0,"Gino","male",0.98,0.02
"456","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",1,"SF","Martin Kenny (SF)","24.8%",15035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sligo–Leitrim",19,60680,4,12136,0,1.23887607119314,0,1,"Martin","male",0.98,0.02
"457","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"LAB","Nessa Cosgrove (LAB)","1.9%",1178,84,2,8,10,23,0,0,0,0,0,0,0,0,0,"Sligo–Leitrim",19,60680,4,12136,127,0.0970665787738959,0.0104647330257086,0,"Nessa","female",NA,NA
"458","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"IND","John Perry (IND)","2.3%",1367,39,0,7,15,25,11,0,0,0,0,0,0,0,0,"Sligo–Leitrim",19,60680,4,12136,97,0.112640079103494,0.00799274884640738,0,"John","male",0.99,0.01
"459","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"FG","Thomas Walsh (FG)","7.8%",4760,49,2,7,8,30,60,302,124,70,175,62,84,242,242,"Sligo–Leitrim",19,60680,4,12136,1457,0.392221489782465,0.120056031641397,0,"Thomas","male",0.99,0.01
"460","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"I4C","Declan Bree (I4C)","3.7%",2236,378,5,21,37,24,185,65,153,112,370,75,1631,0,0,"Sligo–Leitrim",19,60680,4,12136,3056,0.184245220830587,0.251812788398154,0,"Declan","male",0.99,0.01
"461","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"FF","Shane Ellis (FF)","4.5%",2753,173,3,12,27,17,21,5,54,263,70,0,0,0,0,"Sligo–Leitrim",19,60680,4,12136,645,0.226845748187212,0.0531476598549769,0,"Shane","male",0.89,0.11
"462","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"IND","Bernie O'Hara (IND)","1.1%",650,49,13,87,60,0,0,0,0,0,0,0,0,0,0,"Sligo–Leitrim",19,60680,4,12136,209,0.0535596572181938,0.0172214897824654,0,"Bernie","male",0.67,0.33
"463","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"IND","James Conway (IND)","2.2%",1354,172,9,13,59,28,20,112,0,0,0,0,0,0,0,"Sligo–Leitrim",19,60680,4,12136,413,0.11156888595913,0.0340309822017139,0,"James","male",0.99,0.01
"464","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"GP","Bláithí­n Gallagher (GP)","3.0%",1791,166,10,28,24,33,351,20,52,100,0,0,0,0,0,"Sligo–Leitrim",19,60680,4,12136,784,0.147577455504285,0.0646011865524061,0,"Bláithí­n","female",NA,NA
"465","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"NAT","Paul Mcweeney (NAT)","0.7%",451,48,13,41,0,0,0,0,0,0,0,0,0,0,0,"Sligo–Leitrim",19,60680,4,12136,102,0.0371621621621622,0.00840474620962426,0,"Paul","male",0.99,0.01
"466","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",4,"FG","Frank Feighan (FG)","8.8%",5338,119,7,7,34,31,101,127,59,242,259,527,101,279,279,"Sligo–Leitrim",19,60680,4,12136,2172,0.439848384970336,0.178971654581411,1,"Frank","male",0.99,0.01
"467","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",2,"IND","Marian Harkin (IND)","11.5%",6972,490,19,43,46,121,250,194,367,460,717,444,711,2161,2161,"Sligo–Leitrim",19,60680,4,12136,8184,0.574489123269611,0.674357284113382,1,"Marian","female",NA,NA
"468","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",3,"FF","Marc MacSharry (FF)","11.5%",7004,178,9,47,27,138,80,119,131,184,138,1091,154,591,591,"Sligo–Leitrim",19,60680,4,12136,3478,0.577125906394199,0.286585365853659,1,"Marc","male",0.99,0.01
"469","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"FF","Eamon Scanlon (FF)","10.3%",6246,109,2,13,17,47,27,398,327,99,86,722,100,216,216,"Sligo–Leitrim",19,60680,4,12136,2379,0.514667106130521,0.196028345418589,0,"Eamon","male",0.98,0.02
"470","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"REN","Oisí­n O'Dwyer (REN)","0.1%",75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sligo–Leitrim",19,60680,4,12136,11,0.00617996044825313,0.000906394199077126,0,"Oisí­n","female",NA,NA
"471","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"IND","Mary O'Donnell (IND)","0.1%",46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sligo–Leitrim",19,60680,4,12136,9,0.00379037574159525,0.000741595253790376,0,"Mary","female",0.01,0.99
"472","https://irelandelection.com/electiondetail.php?elecid=238&constitid=54&electype=1",0,"Aon","Anne McCloskey (Aon)","0.6%",368,40,16,0,0,0,0,0,0,0,0,0,0,0,0,"Sligo–Leitrim",19,60680,4,12136,56,0.030323005932762,0.004614370468029,0,"Anne","female",0.03,0.97
"473","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",0,"FF","Sandra Farrell (FF)","2.7%",2233,42,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,42,0.163805751173709,0.00308098591549296,0,"Sandra","female",0.02,0.98
"474","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",0,"IND","Marese Skehan (IND)","0.2%",182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,4,0.0133509389671362,0.000293427230046948,0,"Marese","female",NA,NA
"475","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",4,"LAB","Alan Kelly (LAB)","9.6%",7857,122,466,837,336,1772,745,638,449,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,5365,0.576364436619718,0.393559272300469,1,"Alan","male",0.99,0.01
"476","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",0,"GP","Rob O'Donnell (GP)","3.9%",3170,31,114,0,0,0,0,0,0,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,145,0.232541079812207,0.0106367370892019,0,"Rob","female",NA,NA
"477","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",0,"IFP","Dolores Cahill (IFP)","0.6%",521,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,6,0.038218896713615,0.000440140845070423,0,"Dolores","female",NA,NA
"478","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",5,"FF","Jackie Cahill (FF)","9.7%",7940,231,777,166,1695,875,434,417,404,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,4999,0.582453051643192,0.366710680751174,1,"Jackie","female",0.21,0.79
"479","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",2,"IND","Mattie McGrath (IND)","11.4%",9321,212,282,337,995,580,751,2649,0,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,5806,0.683758802816901,0.425909624413146,1,"Mattie","male",0.61,0.39
"480","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",0,"IND","Séamus Healy (IND)","7.1%",5829,37,84,356,350,280,122,0,0,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,1229,0.427596830985915,0.0901555164319249,0,"Séamus","male",1,0
"481","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",0,"IND","Joe Hannigan (IND)","5.8%",4715,111,307,180,148,0,0,0,0,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,746,0.34587734741784,0.0547241784037559,0,"Joe","male",0.95,0.05
"482","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",1,"IND","Michael Lowry (IND)","18.1%",14802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,0,1.08582746478873,0,1,"Michael","male",0.99,0.01
"483","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",0,"FF","Imelda Goldsboro (FF)","5.0%",4082,57,492,118,0,0,0,0,0,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,667,0.299442488262911,0.0489289906103286,0,"Imelda","female",0.02,0.98
"484","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",0,"FG","Mary Newman Julian (FG)","6.0%",4926,128,95,369,212,476,0,0,0,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,1280,0.361355633802817,0.0938967136150235,0,"Mary","female",0.01,0.99
"485","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",3,"SF","Martin Browne (SF)","12.2%",10004,122,178,530,373,598,159,2082,0,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,4042,0.733861502347418,0.296508215962441,1,"Martin","male",0.98,0.02
"486","https://irelandelection.com/electiondetail.php?elecid=238&constitid=55&electype=1",0,"FG","Garret Ahearn (FG)","7.6%",6206,67,54,226,284,197,3592,460,413,0,0,0,0,0,0,"Tipperary",14,81788,5,13632,5293,0.45525234741784,0.388277582159624,0,"Garret","female",NA,NA
"487","https://irelandelection.com/electiondetail.php?elecid=238&constitid=49&electype=1",0,"LAB","John Pratt (LAB)","6.5%",3498,808,147,149,0,0,0,0,0,0,0,0,0,0,0,"Waterford",11,53758,4,10752,1104,0.325334821428571,0.102678571428571,0,"John","male",0.99,0.01
"488","https://irelandelection.com/electiondetail.php?elecid=238&constitid=49&electype=1",0,"SOL-PBP","íšna Dunphy (SOL-PBP)","2.1%",1153,3208,468,115,500,0,0,0,0,0,0,0,0,0,0,"Waterford",11,53758,4,10752,4291,0.107235863095238,0.399088541666667,0,"íšna","female",NA,NA
"489","https://irelandelection.com/electiondetail.php?elecid=238&constitid=49&electype=1",1,"SF","David Cullinane (SF)","38.3%",20569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waterford",11,53758,4,10752,0,1.91303943452381,0,1,"David","male",0.99,0.01
"490","https://irelandelection.com/electiondetail.php?elecid=238&constitid=49&electype=1",0,"IND","Bernadette Phillips (IND)","0.6%",324,521,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waterford",11,53758,4,10752,521,0.0301339285714286,0.0484561011904762,0,"Bernadette","female",NA,NA
"491","https://irelandelection.com/electiondetail.php?elecid=238&constitid=49&electype=1",4,"GP","Marc í“ Cathasaigh (GP)","7.4%",3996,1384,251,345,897,2245,620,0,0,0,0,0,0,0,0,"Waterford",11,53758,4,10752,5742,0.371651785714286,0.534040178571429,1,"Marc","male",0.99,0.01
"492","https://irelandelection.com/electiondetail.php?elecid=238&constitid=49&electype=1",2,"FF","Mary Butler (FF)","12.4%",6644,662,414,1219,928,161,1205,0,0,0,0,0,0,0,0,"Waterford",11,53758,4,10752,4589,0.617931547619048,0.42680431547619,1,"Mary","female",0.01,0.99
"493","https://irelandelection.com/electiondetail.php?elecid=238&constitid=49&electype=1",0,"FG","Damien Geoghegan (FG)","8.0%",4289,249,34,103,798,76,0,0,0,0,0,0,0,0,0,"Waterford",11,53758,4,10752,1260,0.398902529761905,0.1171875,0,"Damien","male",0.99,0.01
"494","https://irelandelection.com/electiondetail.php?elecid=238&constitid=49&electype=1",0,"FF","Eddie Mulligan (FF)","4.9%",2654,439,87,0,0,0,0,0,0,0,0,0,0,0,0,"Waterford",11,53758,4,10752,526,0.246837797619048,0.048921130952381,0,"Eddie","male",0.98,0.02
"495","https://irelandelection.com/electiondetail.php?elecid=238&constitid=49&electype=1",3,"IND","Matt Shanahan (IND)","9.3%",4990,1725,531,639,691,1551,581,0,0,0,0,0,0,0,0,"Waterford",11,53758,4,10752,5718,0.464099702380952,0.531808035714286,1,"Matt","female",NA,NA
"496","https://irelandelection.com/electiondetail.php?elecid=238&constitid=49&electype=1",0,"FG","John Cummins (FG)","8.5%",4592,444,83,365,300,96,2597,0,0,0,0,0,0,0,0,"Waterford",11,53758,4,10752,3885,0.427083333333333,0.361328125,0,"John","male",0.99,0.01
"497","https://irelandelection.com/electiondetail.php?elecid=238&constitid=49&electype=1",0,"Aon","Ronan Cleary (Aon)","2.0%",1049,377,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waterford",11,53758,4,10752,377,0.097563244047619,0.035063244047619,0,"Ronan","male",0.99,0.01
"498","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",0,"IND","Ger Carty (IND)","4.0%",3024,579,143,177,514,199,1102,266,0,0,0,0,0,0,0,"Wexford",15,75073,5,12513,2980,0.241668664588828,0.238152321585551,0,"Ger","male",0.88,0.12
"499","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",4,"FF","James Browne (FF)","10.7%",8058,404,396,55,162,76,95,1186,653,103,472,0,0,0,0,"Wexford",15,75073,5,12513,3602,0.643970270918245,0.287860624950052,1,"James","male",0.99,0.01
"500","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",0,"FF","Lisa McDonald (FF)","1.8%",1351,60,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wexford",15,75073,5,12513,60,0.107967713577879,0.00479501318628626,0,"Lisa","female",0.02,0.98
"501","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",0,"Aon","Jim Codd (Aon)","2.0%",1518,347,40,110,0,0,0,0,0,0,0,0,0,0,0,"Wexford",15,75073,5,12513,497,0.121313833613042,0.0397186925597379,0,"Jim","male",0.98,0.02
"502","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",0,"FG","Michael D'Arcy (FG)","8.6%",6472,105,33,46,36,165,65,98,337,0,0,0,0,0,0,"Wexford",15,75073,5,12513,885,0.517222089027412,0.0707264444977224,0,"Michael","male",0.99,0.01
"503","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",0,"FF","Malcolm Byrne (FF)","8.2%",6145,193,203,23,76,110,93,692,374,85,1543,0,0,0,0,"Wexford",15,75073,5,12513,3392,0.491089267162151,0.27107807879805,0,"Malcolm","male",0.99,0.01
"504","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",1,"SF","Johnny Mythen (SF)","24.9%",18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wexford",15,75073,5,12513,0,1.495804363462,0,1,"Johnny","male",0.99,0.01
"505","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",0,"IND","Bart James Murphy (IND)","0.1%",68,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wexford",15,75073,5,12513,35,0.0054343482777911,0.00279709102533365,0,"Bart","female",NA,NA
"506","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",0,"FF","Michael Sheehan (FF)","5.8%",4366,142,166,40,103,64,51,0,0,0,0,0,0,0,0,"Wexford",15,75073,5,12513,566,0.348917126188764,0.0452329577239671,0,"Michael","male",0.99,0.01
"507","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",2,"LAB","Brendan Howlin (LAB)","12.3%",9223,688,209,151,180,869,987,623,0,0,0,0,0,0,0,"Wexford",15,75073,5,12513,3707,0.737073443618637,0.296251898026053,1,"Brendan","male",0.99,0.01
"508","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",5,"FG","Paul Kehoe (FG)","8.4%",6337,118,28,39,52,103,35,348,356,72,4049,0,0,0,0,"Wexford",15,75073,5,12513,5200,0.506433309358267,0.415567809478143,1,"Paul","male",0.99,0.01
"509","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",0,"SOL-PBP","Deirdre Wadding (SOL-PBP)","1.5%",1116,1786,30,444,223,760,0,0,0,0,0,0,0,0,0,"Wexford",15,75073,5,12513,3243,0.0891872452649245,0.259170462718772,0,"Deirdre","female",0.03,0.97
"510","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",3,"IND","Verona Murphy (IND)","7.8%",5825,673,166,177,277,132,570,1194,1981,119,735,0,0,0,0,"Wexford",15,75073,5,12513,6024,0.465515863501958,0.481419323903141,1,"Verona","female",NA,NA
"511","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",0,"I4C","Seanie O'Shea (I4C)","1.1%",825,728,37,0,0,0,0,0,0,0,0,0,0,0,0,"Wexford",15,75073,5,12513,765,0.0659314313114361,0.0611364181251498,0,"Seanie","female",NA,NA
"512","https://irelandelection.com/electiondetail.php?elecid=238&constitid=50&electype=1",0,"GP","Paula Roseingrave (GP)","2.7%",2028,346,25,185,99,0,0,0,0,0,0,0,0,0,0,"Wexford",15,75073,5,12513,655,0.162071445696476,0.0523455606169584,0,"Paula","female",0.02,0.98
"513","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"FG","Billy Timmins (FG)","6.60%",4679,117,2,5,9,123,116,87,22,123,146,384,0,0,0,"Wicklow",20,71320,5,11887,1134,0.393623285942626,0.0953983343147977,0,"Billy","male",0.96,0.04
"514","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"IND","Charlie Keddy (IND)","0.30%",219,70,7,14,0,0,0,0,0,0,0,0,0,0,0,"Wicklow",20,71320,5,11887,91,0.018423487843863,0.00765542188945907,0,"Charlie","male",0.81,0.19
"515","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"LAB","Paul O'Brien (LAB)","2.40%",1727,185,3,12,9,20,19,0,0,0,0,0,0,0,0,"Wicklow",20,71320,5,11887,248,0.145284764869185,0.0208631277866577,0,"Paul","male",0.99,0.01
"516","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"IND","John Snell (IND)","4.30%",3050,547,4,41,21,119,108,297,165,302,0,0,0,0,0,"Wicklow",20,71320,5,11887,1604,0.256582821569782,0.134937326491125,0,"John","male",0.99,0.01
"517","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"IND","Tom Dunne (IND)","0.70%",478,124,3,7,17,0,0,0,0,0,0,0,0,0,0,"Wicklow",20,71320,5,11887,151,0.0402119962984773,0.0127029528055859,0,"Tom","male",0.99,0.01
"518","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",3,"FG","Simon Harris (FG)","12.30%",8765,120,5,23,16,19,20,161,42,198,176,229,1487,491,491,"Wicklow",20,71320,5,11887,3478,0.737360141330866,0.29258854210482,1,"Simon","male",0.98,0.02
"519","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",4,"FF","Stephen Donnelly (FF)","7.70%",5467,163,7,13,16,41,74,98,36,198,188,3062,661,858,858,"Wicklow",20,71320,5,11887,6273,0.459914191974426,0.527719357281063,1,"Stephen","male",0.99,0.01
"520","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"Aon","Seamus Connor (Aon)","1.50%",1051,157,3,6,22,112,0,0,0,0,0,0,0,0,0,"Wicklow",20,71320,5,11887,300,0.0884159165474889,0.0252376545806343,0,"Seamus","male",0.99,0.01
"521","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"FG","Andrew Doyle (FG)","6.90%",4940,104,9,7,15,72,38,149,24,215,370,560,1844,441,441,"Wicklow",20,71320,5,11887,4289,0.415580045427778,0.360814334987802,0,"Andrew","male",0.99,0.01
"522","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",2,"SD","Jennifer Whitmore (SD)","9.90%",7039,912,15,30,39,60,113,427,787,565,1161,257,470,1530,1530,"Wicklow",20,71320,5,11887,7896,0.59215950197695,0.664255068562295,1,"Jennifer","female",0.02,0.98
"523","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"IND","Anthony Fitzgerald (IND)","0.10%",79,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wicklow",20,71320,5,11887,14,0.0066459157062337,0.00117775721376293,0,"Anthony","male",0.99,0.01
"524","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",5,"GP","Steven Matthews (GP)","7.90%",5634,430,15,16,19,45,140,330,443,338,303,125,276,994,994,"Wicklow",20,71320,5,11887,4468,0.473963153024312,0.375872802220914,1,"Steven","male",0.99,0.01
"525","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",1,"SF","John Brady (SF)","24.30%",17297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wicklow",20,71320,5,11887,0,1.45511903760411,0,1,"John","male",0.99,0.01
"526","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"NAT","Ellen Gunning (NAT)","0.60%",399,40,1,0,17,0,0,0,0,0,0,0,0,0,0,"Wicklow",20,71320,5,11887,58,0.0335660805922436,0.0048792798855893,0,"Ellen","female",NA,NA
"527","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"SOL-PBP","Sharon Briggs (SOL-PBP)","1.50%",1037,1207,11,7,16,57,68,45,0,0,0,0,0,0,0,"Wicklow",20,71320,5,11887,1411,0.0872381593337259,0.11870110204425,0,"Sharon","female",0.02,0.98
"528","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"FF","Pat Casey (FF)","6.30%",4473,196,5,6,9,87,72,62,26,153,234,0,0,0,0,"Wicklow",20,71320,5,11887,850,0.376293429797257,0.0715066879784639,0,"Pat","male",0.67,0.33
"529","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"IND","Joe Behan (IND)","4.20%",2988,677,8,10,32,90,320,97,338,340,790,251,246,0,0,"Wicklow",20,71320,5,11887,3199,0.251367039623118,0.26911752334483,0,"Joe","male",0.95,0.05
"530","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"IND","William King (IND)","0.00%",20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wicklow",20,71320,5,11887,6,0.00168251030537562,0.000504753091612686,0,"William","male",0.99,0.01
"531","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"IND","Valerie Cox (IND)","2.50%",1805,302,8,13,16,91,135,110,244,0,0,0,0,0,0,"Wicklow",20,71320,5,11887,919,0.15184655506015,0.0773113485320098,0,"Valerie","female",NA,NA
"532","https://irelandelection.com/electiondetail.php?elecid=238&constitid=51&electype=1",0,"IND","John Larkin (IND)","0.20%",173,39,7,0,0,0,0,0,0,0,0,0,0,0,0,"Wicklow",20,71320,5,11887,46,0.0145537141414991,0.00386977370236393,0,"John","male",0.99,0.01
