"","web.scraper.start.url","Seat","Party","Candidate","Share","Count.1","Count.2","Count.3","Count.4","Count.5","Count.6","Count.7","Count.8","Count.9","Count.10","Count.11","Count.12","Count.13","Count.14","Count.15","Constituency","n","total_const_vote","seats","Quota","Total_Transfers","FP_Quota_pct","Trans_Quota_pct","Elected","First_Name","gender","proportion_male","proportion_female","Elected_Prior_Election"
"44","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",0,"IND","Michael Mohally","0.3%",170,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"Cork South–Central",15,55582,4,11117,6,0.0152918952954934,0.000539713951605649,0,"Michael","male",0.99,0.01,0
"45","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",3,"SF","Donnchadh í“ Laoghaire","12.6%",6986,104,32,30,105,157,110,353,489,160,2127,0,0,0,0,"Cork South–Central",15,55582,4,11117,3667,0.628406944319511,0.329855176756319,1,"Donnchadh","male",0.83,0.17,NA
"46","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",0,"IND","Elizabeth Hourihane","0.5%",304,23,2,4,0,0,0,0,0,0,0,0,0,0,0,"Cork South–Central",15,55582,4,11117,29,0.0273455068813529,0.00260861743276064,0,"Elizabeth","female",0.01,0.99,0
"47","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",0,"FG","Jerry Buttimer","11.5%",6419,79,32,2,36,14,119,26,59,1057,1274,0,0,0,0,"Cork South–Central",15,55582,4,11117,2698,0.577403975892777,0.242691373572007,0,"Jerry","male",0.97,0.03,1
"48","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",2,"FF","Micheál Martin","20.4%",11346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork South–Central",15,55582,4,11117,0,1.02059908248628,0,1,"Micheál","male",NA,NA,1
"49","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",0,"SOL-PBP","Fiona Ryan","1.7%",937,17,6,16,61,455,100,290,0,0,0,0,0,0,0,"Cork South–Central",15,55582,4,11117,945,0.0842853287757488,0.0850049473778897,0,"Fiona","female",0.03,0.97,0
"50","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",0,"SOL-PBP","Jim Oâ€™Connell","1.4%",795,15,5,14,51,0,0,0,0,0,0,0,0,0,0,"Cork South–Central",15,55582,4,11117,85,0.0715120985877485,0.00764594764774669,0,"Jim","male",0.98,0.02,NA
"51","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",0,"REN","Ciarán Kenneally","1.6%",887,44,13,7,39,24,0,0,0,0,0,0,0,0,0,"Cork South–Central",15,55582,4,11117,127,0.0797877125123684,0.0114239453089862,0,"Ciarán","male",NA,NA,0
"52","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",4,"FG","Simon Coveney","14.2%",7865,315,53,8,52,10,165,59,64,724,1057,0,0,0,0,"Cork South–Central",15,55582,4,11117,2507,0.707475038229738,0.225510479445894,1,"Simon","male",0.98,0.02,1
"53","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",0,"GP","Lorna Bogue","3.7%",2064,31,13,6,69,60,121,88,478,361,0,0,0,0,0,"Cork South–Central",15,55582,4,11117,1227,0.185661599352343,0.110371503103355,0,"Lorna","female",0.02,0.98,0
"54","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",0,"IND","Joe Harris","0.6%",350,21,5,12,0,0,0,0,0,0,0,0,0,0,0,"Cork South–Central",15,55582,4,11117,38,0.0314833138436629,0.00341818836016911,0,"Joe","male",0.95,0.05,0
"55","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",1,"FF","Michael McGrath","21.2%",11795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork South–Central",15,55582,4,11117,0,1.06098767653144,0,1,"Michael","male",0.99,0.01,1
"56","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",0,"CPPC","Diarmaid í“ Cadhla","1.6%",869,16,6,50,106,60,81,0,0,0,0,0,0,0,0,"Cork South–Central",15,55582,4,11117,319,0.0781685706575515,0.028694791760367,0,"Diarmaid","male",0.94,0.0600000000000001,NA
"57","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",0,"IA","Mick Finn","4.3%",2378,45,23,8,74,55,103,183,330,157,0,0,0,0,0,"Cork South–Central",15,55582,4,11117,978,0.213906629486372,0.0879733741117208,0,"Mick","male",0.98,0.02,0
"58","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=8&electype=1",0,"GP","Johnny O'Mahony","1.7%",752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork South–West",11,43258,3,10815,0,0.0695330559408229,0,0,"Johnny","male",0.99,0.01,0
"59","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=8&electype=1",0,"IND","Alan Coleman","11.5%",4955,317,362,771,0,0,0,0,0,0,0,0,0,0,0,"Cork South–West",11,43258,3,10815,1450,0.458159963014332,0.134073046694406,0,"Alan","male",0.99,0.01,0
"60","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=8&electype=1",2,"IND","Michael Collins","15.6%",6765,582,446,1465,1805,0,0,0,0,0,0,0,0,0,0,"Cork South–West",11,43258,3,10815,4298,0.625520110957004,0.397411003236246,1,"Michael","male",0.99,0.01,0
"61","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=8&electype=1",0,"FG","Noel Harrington","14.9%",6433,141,803,167,664,0,0,0,0,0,0,0,0,0,0,"Cork South–West",11,43258,3,10815,1775,0.594822006472492,0.16412390198798,0,"Noel","male",0.93,0.07,1
"62","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=8&electype=1",1,"FF","Margaret Murphy-O'Mahony","19.6%",8482,363,383,792,1942,0,0,0,0,0,0,0,0,0,0,"Cork South–West",11,43258,3,10815,3480,0.784281091077208,0.321775312066574,1,"Margaret","female",0.01,0.99,0
"63","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=8&electype=1",3,"FG","Jim Daly","17.0%",7370,263,890,251,1025,0,0,0,0,0,0,0,0,0,0,"Cork South–West",11,43258,3,10815,2429,0.681460933888118,0.224595469255663,1,"Jim","male",0.98,0.02,1
"64","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=8&electype=1",0,"SF","Rachel McCarthy","8.5%",3656,337,267,0,0,0,0,0,0,0,0,0,0,0,0,"Cork South–West",11,43258,3,10815,604,0.338049006010171,0.0558483587609801,0,"Rachel","female",0.02,0.98,0
"65","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=8&electype=1",0,"IND","Gillian Powell","1.6%",701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork South–West",11,43258,3,10815,0,0.0648173832639852,0,0,"Gillian","female",0.08,0.92,0
"66","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=8&electype=1",0,"LAB","Michael McCarthy","7.0%",3035,362,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork South–West",11,43258,3,10815,362,0.280628756356912,0.0334720295885344,0,"Michael","male",0.99,0.01,1
"67","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=8&electype=1",0,"IND","Fiona Pettit O'Leary","1.0%",423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork South–West",11,43258,3,10815,0,0.0391123439667129,0,0,"Fiona","female",0.03,0.97,0
"68","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=8&electype=1",0,"CD","Theresa Heaney","1.6%",686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork South–West",11,43258,3,10815,0,0.0634304207119741,0,0,"Theresa","female",0.03,0.97,0
"69","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",0,"IND","Tim Jackson","4.9%",3580,5,16,151,282,285,205,126,140,1074,0,0,0,0,0,"Donegal",16,73303,5,12218,2284,0.293010312653462,0.186937305614667,0,"Tim","male",0.99,0.01,0
"70","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",0,"GP","Paula Flanagan","0.6%",428,14,1,0,0,0,0,0,0,0,0,0,0,0,0,"Donegal",16,73303,5,12218,15,0.0350302831887379,0.0012276968407268,0,"Paula","female",0.02,0.98,0
"71","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",1,"FF","Charlie McConalogue","17.1%",12533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Donegal",16,73303,5,12218,0,1.02578163365526,0,1,"Charlie","male",0.81,0.19,1
"72","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",5,"IND","Thomas Pringle","8.5%",6220,19,8,251,191,700,133,95,105,769,1151,246,194,0,0,"Donegal",16,73303,5,12218,3862,0.509084956621378,0.316091013259126,1,"Thomas","male",0.99,0.01,1
"73","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",2,"SF","Pearse Doherty","14.1%",10300,5,25,194,346,183,137,3410,0,0,0,0,0,0,0,"Donegal",16,73303,5,12218,4300,0.843018497299067,0.351939761008348,1,"Pearse","male",0.95,0.05,1
"74","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",0,"IND","Frank McBrearty","2.6%",1914,3,4,60,0,0,0,0,0,0,0,0,0,0,0,"Donegal",16,73303,5,12218,67,0.156654116876739,0.00548371255524636,0,"Frank","male",0.99,0.01,0
"75","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",3,"FF","Pat the Cope Gallagher","13.9%",10198,5,159,142,190,247,219,107,131,434,1306,0,0,0,0,"Donegal",16,73303,5,12218,2940,0.834670158782125,0.240628580782452,1,"Pat","male",0.67,0.33,0
"76","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",0,"FG","Paddy Harte","3.9%",2831,1,6,96,199,111,0,0,0,0,0,0,0,0,0,"Donegal",16,73303,5,12218,413,0.231707317073171,0.0338025863480111,0,"Paddy","male",0.95,0.05,0
"77","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",0,"IND","Michael Mooney","0.5%",397,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"Donegal",16,73303,5,12218,10,0.0324930430512359,0.000818464560484531,0,"Michael","male",0.99,0.01,0
"78","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",0,"SF","Padraig MacLochlainn","7.8%",5742,1,30,120,68,47,24,535,1942,634,573,136,46,0,0,"Donegal",16,73303,5,12218,4156,0.469962350630218,0.340153871337371,0,"Padraig","male",0.99,0.01,1
"79","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",4,"FG","Joe McHugh","11.5%",8412,2,29,261,91,170,2051,24,21,723,685,0,0,0,0,"Donegal",16,73303,5,12218,4057,0.688492388279587,0.332051072188574,1,"Joe","male",0.95,0.05,1
"80","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",0,"FN","Cordelia Ní­c Fhearraigh","0.1%",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Donegal",16,73303,5,12218,0,0.00572925192339172,0,0,"Cordelia","female",0.02,0.98,0
"81","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",0,"IA","Niamh Kennedy","2.5%",1836,6,6,135,74,0,0,0,0,0,0,0,0,0,0,"Donegal",16,73303,5,12218,221,0.15027009330496,0.0180880667867081,0,"Niamh","female",0.02,0.98,0
"82","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",0,"SF","Gary Doherty","5.6%",4136,2,4,41,194,43,36,0,0,0,0,0,0,0,0,"Donegal",16,73303,5,12218,320,0.338516942216402,0.026190865935505,0,"Gary","male",0.99,0.01,0
"83","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",0,"IND","Ian McGarvey","1.3%",982,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"Donegal",16,73303,5,12218,7,0.0803732198395809,0.000572925192339172,0,"Ian","male",0.99,0.01,0
"84","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=52&electype=1",0,"IND","Dessie Shiels","5.1%",3724,0,15,247,180,122,175,34,43,0,0,0,0,0,0,"Donegal",16,73303,5,12218,816,0.304796202324439,0.0667867081355377,0,"Dessie","male",0.46,0.54,0
"85","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=11&electype=1",0,"LAB","Aodhán í“ Rí­ordáin","7.7%",5675,8,18,219,12,251,18,380,476,242,21,224,1003,1400,1400,"Dublin Bay North",20,73625,5,12271,5672,0.462472496129085,0.462228017276506,0,"Aodhán","male",NA,NA,NA
"86","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=11&electype=1",5,"IA","Finian McGrath","8.0%",5878,35,77,85,75,63,108,75,54,378,102,423,716,1484,1484,"Dublin Bay North",20,73625,5,12271,5159,0.479015565153614,0.420422133485453,1,"Finian","male",0.9,0.1,1
"87","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=11&electype=1",0,"SOL-PBP","John Lyons","6.0%",4409,46,77,68,381,21,1473,19,3,185,434,93,551,716,716,"Dublin Bay North",20,73625,5,12271,4783,0.359302420340641,0.389780783962187,0,"John","male",0.99,0.01,1
"88","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=11&electype=1",0,"SOL-PBP","John Lyons","6.0%",4409,46,77,68,381,21,1473,19,3,185,434,93,551,716,716,"Dublin Bay North",20,73625,5,12271,4783,0.359302420340641,0.389780783962187,0,"John","male",0.99,0.01,1
"89","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=11&electype=1",0,"IND","Jimmy Guerin","1.0%",756,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dublin Bay North",20,73625,5,12271,26,0.0616086708499715,0.00211881672235352,0,"Jimmy","male",0.98,0.02,0
"90","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=11&electype=1",0,"SOL-PBP","Michael O'Brien","3.0%",2236,17,18,11,277,3,0,0,0,0,0,0,0,0,0,"Dublin Bay North",20,73625,5,12271,326,0.182218238122402,0.0265667019802787,0,"Michael","male",0.99,0.01,0
"91","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=11&electype=1",0,"IND","Damien O'Neill","2.0%",1446,24,36,11,0,0,0,0,0,0,0,0,0,0,0,"Dublin Bay North",20,73625,5,12271,71,0.117838806943199,0.00578599951104229,0,"Damien","male",0.99,0.01,0
